content	geometry	method	quality	cpu_sha256	nvdec_sha256	cpu_bytes	nvdec_bytes	nvdec_selected	decline_reason	cpu_json	nvdec_json
texture	tiny-17x13	5	98	703b929783c0c58855037efaf38b4f12dd5dfab1b7109ced46bd3bac69bbcab3	703b929783c0c58855037efaf38b4f12dd5dfab1b7109ced46bd3bac69bbcab3	52	52	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":5,"quality":98,"parse_ns":191,"decode_ns":47338,"device_handoff_ns":0,"webp_encode_ns":136445637,"metadata_ns":40,"total_ns":136493918,"images_per_second":7.326334,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":52}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":5,"quality":98,"parse_ns":201,"decode_ns":40876,"device_handoff_ns":0,"webp_encode_ns":2620846,"metadata_ns":40,"total_ns":131725381,"images_per_second":7.591551,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":52}
texture	tiny-17x13	6	25	8d40e4a1d89139385e8c468a36e3842262da1b77971a5f2dfc010bf0802ccd23	8d40e4a1d89139385e8c468a36e3842262da1b77971a5f2dfc010bf0802ccd23	56	56	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":6,"quality":25,"parse_ns":150,"decode_ns":54412,"device_handoff_ns":0,"webp_encode_ns":129230881,"metadata_ns":70,"total_ns":129286124,"images_per_second":7.734782,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":56}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":6,"quality":25,"parse_ns":190,"decode_ns":39754,"device_handoff_ns":0,"webp_encode_ns":2600628,"metadata_ns":40,"total_ns":130798259,"images_per_second":7.645362,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":56}
texture	tiny-17x13	6	75	88b21ba9e61a22e7e164e4d5154211e78a0902830dfd9295798390e4e9785df4	88b21ba9e61a22e7e164e4d5154211e78a0902830dfd9295798390e4e9785df4	56	56	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":6,"quality":75,"parse_ns":180,"decode_ns":48340,"device_handoff_ns":0,"webp_encode_ns":131508967,"metadata_ns":61,"total_ns":131558299,"images_per_second":7.601193,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":56}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":6,"quality":75,"parse_ns":210,"decode_ns":33894,"device_handoff_ns":0,"webp_encode_ns":2480683,"metadata_ns":40,"total_ns":128170851,"images_per_second":7.802086,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":56}
texture	tiny-17x13	6	98	703b929783c0c58855037efaf38b4f12dd5dfab1b7109ced46bd3bac69bbcab3	703b929783c0c58855037efaf38b4f12dd5dfab1b7109ced46bd3bac69bbcab3	52	52	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":6,"quality":98,"parse_ns":180,"decode_ns":52458,"device_handoff_ns":0,"webp_encode_ns":133324979,"metadata_ns":130,"total_ns":133378779,"images_per_second":7.497445,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":52}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":6,"quality":98,"parse_ns":120,"decode_ns":40195,"device_handoff_ns":0,"webp_encode_ns":2504859,"metadata_ns":40,"total_ns":137615944,"images_per_second":7.266600,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":52}
texture	odd-257x255	0	25	fb3d5ef3009e0fa5d02bf9dbe5d0d3ce2aca404390ea25d6280cc5d7124ef74a	fb3d5ef3009e0fa5d02bf9dbe5d0d3ce2aca404390ea25d6280cc5d7124ef74a	1976	1976	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":0,"quality":25,"parse_ns":140,"decode_ns":1278328,"device_handoff_ns":0,"webp_encode_ns":134777401,"metadata_ns":141,"total_ns":136056882,"images_per_second":7.349867,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":1976}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":0,"quality":25,"parse_ns":140,"decode_ns":1199120,"device_handoff_ns":0,"webp_encode_ns":1766379,"metadata_ns":50,"total_ns":132153290,"images_per_second":7.566970,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":1976}
texture	odd-257x255	0	75	378d2f1abcf438ce9ad56aba0ea2b9ac038a3ab09fcca0ed3f5c208c99d8d482	378d2f1abcf438ce9ad56aba0ea2b9ac038a3ab09fcca0ed3f5c208c99d8d482	14586	14586	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":0,"quality":75,"parse_ns":140,"decode_ns":1249414,"device_handoff_ns":0,"webp_encode_ns":136947495,"metadata_ns":40,"total_ns":138197791,"images_per_second":7.236006,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":14586}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":0,"quality":75,"parse_ns":141,"decode_ns":1197457,"device_handoff_ns":0,"webp_encode_ns":2836528,"metadata_ns":41,"total_ns":130989567,"images_per_second":7.634196,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":14586}
texture	odd-257x255	0	98	580366e51a98ef7b195a1a8b8b820c64b09677fe0be74b7181f37f49b1e6de10	580366e51a98ef7b195a1a8b8b820c64b09677fe0be74b7181f37f49b1e6de10	33118	33118	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":0,"quality":98,"parse_ns":191,"decode_ns":1257750,"device_handoff_ns":0,"webp_encode_ns":133933766,"metadata_ns":40,"total_ns":135192708,"images_per_second":7.396849,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":33118}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":0,"quality":98,"parse_ns":141,"decode_ns":1189162,"device_handoff_ns":0,"webp_encode_ns":4451805,"metadata_ns":40,"total_ns":137230775,"images_per_second":7.286995,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":33118}
texture	odd-257x255	1	25	0d387cd49c3206e3b50a7f88d3240c50c7e11610965d3c979116daac2fea7714	0d387cd49c3206e3b50a7f88d3240c50c7e11610965d3c979116daac2fea7714	1898	1898	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":1,"quality":25,"parse_ns":151,"decode_ns":1267598,"device_handoff_ns":0,"webp_encode_ns":130920658,"metadata_ns":40,"total_ns":132189218,"images_per_second":7.564914,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":1898}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":1,"quality":25,"parse_ns":150,"decode_ns":1205292,"device_handoff_ns":0,"webp_encode_ns":2024231,"metadata_ns":40,"total_ns":133790137,"images_per_second":7.474393,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":1898}
texture	odd-257x255	1	75	d1adebc1f55eedefa5d03598571c5e062d54c160e4a4c78f8e1bf49d41f1b7fc	d1adebc1f55eedefa5d03598571c5e062d54c160e4a4c78f8e1bf49d41f1b7fc	14474	14474	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":1,"quality":75,"parse_ns":150,"decode_ns":1245055,"device_handoff_ns":0,"webp_encode_ns":137411843,"metadata_ns":50,"total_ns":138657870,"images_per_second":7.211996,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":14474}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":1,"quality":75,"parse_ns":140,"decode_ns":1212064,"device_handoff_ns":0,"webp_encode_ns":3244580,"metadata_ns":60,"total_ns":129512758,"images_per_second":7.721247,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":14474}
texture	odd-257x255	1	98	59daeef8a6f779ee0959892a95c84f1455f1494f591bef206422e7648ef80744	59daeef8a6f779ee0959892a95c84f1455f1494f591bef206422e7648ef80744	32772	32772	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":1,"quality":98,"parse_ns":140,"decode_ns":1259463,"device_handoff_ns":0,"webp_encode_ns":143148848,"metadata_ns":40,"total_ns":144409212,"images_per_second":6.924766,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":32772}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":1,"quality":98,"parse_ns":140,"decode_ns":1254242,"device_handoff_ns":0,"webp_encode_ns":5471150,"metadata_ns":40,"total_ns":139871256,"images_per_second":7.149432,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":32772}
texture	odd-257x255	2	25	3e2583e745902c6eafd5fc917c4917fdb36f6bee4ac84205534a4225ba812874	3e2583e745902c6eafd5fc917c4917fdb36f6bee4ac84205534a4225ba812874	2250	2250	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":2,"quality":25,"parse_ns":140,"decode_ns":1253822,"device_handoff_ns":0,"webp_encode_ns":129607355,"metadata_ns":40,"total_ns":130862229,"images_per_second":7.641624,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":2250}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":2,"quality":25,"parse_ns":150,"decode_ns":1260884,"device_handoff_ns":0,"webp_encode_ns":2238922,"metadata_ns":40,"total_ns":130211533,"images_per_second":7.679811,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":2250}
texture	odd-257x255	2	75	98a032dd1a921f6dc2da8d785715d48b28c1241883e6b2d7fee80f9e2be0fe46	98a032dd1a921f6dc2da8d785715d48b28c1241883e6b2d7fee80f9e2be0fe46	15028	15028	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":2,"quality":75,"parse_ns":140,"decode_ns":1294678,"device_handoff_ns":0,"webp_encode_ns":133683929,"metadata_ns":50,"total_ns":134979589,"images_per_second":7.408528,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":15028}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":2,"quality":75,"parse_ns":150,"decode_ns":1228696,"device_handoff_ns":0,"webp_encode_ns":3918569,"metadata_ns":40,"total_ns":135187628,"images_per_second":7.397127,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":15028}
texture	odd-257x255	2	98	653246a1dcdaa27fff972a63f14b195d5ff5177c93022703013cb169693e2017	653246a1dcdaa27fff972a63f14b195d5ff5177c93022703013cb169693e2017	31852	31852	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":2,"quality":98,"parse_ns":140,"decode_ns":1273959,"device_handoff_ns":0,"webp_encode_ns":133906996,"metadata_ns":50,"total_ns":135181867,"images_per_second":7.397442,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":31852}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":2,"quality":98,"parse_ns":421,"decode_ns":1225109,"device_handoff_ns":0,"webp_encode_ns":5333943,"metadata_ns":40,"total_ns":133155822,"images_per_second":7.509998,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":31852}
texture	odd-257x255	3	25	6ea6fe730084c365e3fa1c1215bc2b1ff37424b0459514d9afd4d6093f421013	6ea6fe730084c365e3fa1c1215bc2b1ff37424b0459514d9afd4d6093f421013	2318	2318	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":3,"quality":25,"parse_ns":140,"decode_ns":1254083,"device_handoff_ns":0,"webp_encode_ns":139209791,"metadata_ns":70,"total_ns":140464745,"images_per_second":7.119224,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":2318}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":3,"quality":25,"parse_ns":131,"decode_ns":1202516,"device_handoff_ns":0,"webp_encode_ns":7103669,"metadata_ns":40,"total_ns":137185911,"images_per_second":7.289378,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":2318}
texture	odd-257x255	3	75	3d83408aa8bdb6c6016df883a6d5fa3f16604bc26e199bb57dcf1442356d5690	3d83408aa8bdb6c6016df883a6d5fa3f16604bc26e199bb57dcf1442356d5690	15332	15332	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":3,"quality":75,"parse_ns":141,"decode_ns":1264793,"device_handoff_ns":0,"webp_encode_ns":134716457,"metadata_ns":90,"total_ns":135982182,"images_per_second":7.353905,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":15332}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":3,"quality":75,"parse_ns":140,"decode_ns":1232112,"device_handoff_ns":0,"webp_encode_ns":7248559,"metadata_ns":70,"total_ns":136532981,"images_per_second":7.324238,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":15332}
texture	odd-257x255	3	98	287e4bb91e3907d4b9717b5a644c379486ab56e8e0090ee80d5641523c572e17	287e4bb91e3907d4b9717b5a644c379486ab56e8e0090ee80d5641523c572e17	28486	28486	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":3,"quality":98,"parse_ns":141,"decode_ns":1283628,"device_handoff_ns":0,"webp_encode_ns":135360330,"metadata_ns":60,"total_ns":136644780,"images_per_second":7.318245,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":28486}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":3,"quality":98,"parse_ns":150,"decode_ns":1218937,"device_handoff_ns":0,"webp_encode_ns":7737594,"metadata_ns":50,"total_ns":139185896,"images_per_second":7.184636,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":28486}
texture	odd-257x255	4	25	a631b3d444862f5c0df0f4939dc6f0c79c4174a7b8acabdc438038067ce37a49	a631b3d444862f5c0df0f4939dc6f0c79c4174a7b8acabdc438038067ce37a49	2328	2328	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":4,"quality":25,"parse_ns":121,"decode_ns":1261025,"device_handoff_ns":0,"webp_encode_ns":133865398,"metadata_ns":60,"total_ns":135127386,"images_per_second":7.400424,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":2328}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":4,"quality":25,"parse_ns":180,"decode_ns":1262107,"device_handoff_ns":0,"webp_encode_ns":7195070,"metadata_ns":70,"total_ns":139250306,"images_per_second":7.181313,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":2328}
texture	odd-257x255	4	75	32e437b01bcb7f477bd44eb47cc6bd87e14f54ee1b18a27a44f096e8f9e5fd52	32e437b01bcb7f477bd44eb47cc6bd87e14f54ee1b18a27a44f096e8f9e5fd52	15378	15378	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":4,"quality":75,"parse_ns":140,"decode_ns":1273719,"device_handoff_ns":0,"webp_encode_ns":135029032,"metadata_ns":70,"total_ns":136303712,"images_per_second":7.336557,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":15378}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":4,"quality":75,"parse_ns":140,"decode_ns":1193529,"device_handoff_ns":0,"webp_encode_ns":7124448,"metadata_ns":50,"total_ns":138208360,"images_per_second":7.235452,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":15378}
texture	odd-257x255	4	98	47e5ba0b15b9fe4e6dc013a7c90ab41a5bfbe298c7292ab4de39822e517875de	47e5ba0b15b9fe4e6dc013a7c90ab41a5bfbe298c7292ab4de39822e517875de	28530	28530	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":4,"quality":98,"parse_ns":140,"decode_ns":1246358,"device_handoff_ns":0,"webp_encode_ns":133785078,"metadata_ns":50,"total_ns":135032538,"images_per_second":7.405622,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":28530}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":4,"quality":98,"parse_ns":120,"decode_ns":1236570,"device_handoff_ns":0,"webp_encode_ns":7490742,"metadata_ns":40,"total_ns":142607056,"images_per_second":7.012276,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":28530}
texture	odd-257x255	5	25	49bdbaa45b546f094b3b2cdbc1d0261d5391320c46dcc75103e035a99971ebd6	49bdbaa45b546f094b3b2cdbc1d0261d5391320c46dcc75103e035a99971ebd6	1728	1728	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":5,"quality":25,"parse_ns":120,"decode_ns":1269131,"device_handoff_ns":0,"webp_encode_ns":145117596,"metadata_ns":70,"total_ns":146387678,"images_per_second":6.831176,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":1728}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":5,"quality":25,"parse_ns":141,"decode_ns":1216632,"device_handoff_ns":0,"webp_encode_ns":10019356,"metadata_ns":40,"total_ns":137932415,"images_per_second":7.249927,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":1728}
